route_id,origin_lat,origin_lon,dest_lat,dest_lon,waypoint_count,route_length_km,avg_altitude_m,max_altitude_m,uav_model,max_range_km,max_speed_ms,payload_capacity_kg,battery_capacity_kwh,energy_consumption_kwh_per_km,delivery_time_min,energy_consumed_kwh,restricted_zone_crossings,constraint_violation,optimization_target_met,delivery_priority,airspace_density,weather_risk_score
RT-00586,30.201042,120.018652,30.360038,120.152019,8,21.86,61.8,113.1,Meituan UAV,15.8,12.6,1.3,3.64,0.109,148.9,2.39,5,1,0,普通,47.0,0.050
RT-00587,30.228520,120.159997,30.311976,120.064939,10,13.03,98.3,169.0,Meituan UAV,49.7,16.5,1.7,9.60,0.074,70.4,0.97,5,1,0,普通,35.2,0.411
RT-00588,30.092968,120.187314,30.291890,120.021155,3,27.31,153.6,220.4,SF UAS,21.6,10.7,9.3,5.18,0.195,221.7,5.33,2,0,0,加急,1.4,0.676
RT-00589,30.203307,120.179905,30.050262,120.214531,15,17.36,128.3,205.7,ZTO UAV,43.0,20.6,17.5,7.18,0.132,73.0,2.29,5,1,0,普通,49.0,0.233
RT-00590,30.108413,119.929166,30.318379,120.241392,8,38.06,54.8,100.7,Meituan UAV,43.7,13.6,13.1,6.97,0.282,239.7,10.75,1,0,0,紧急,24.6,0.111
RT-00591,30.417533,120.084884,30.051276,120.091388,10,40.78,119.4,178.4,ZTO UAV,20.4,18.8,5.4,9.17,0.214,189.3,8.72,1,0,0,紧急,24.6,0.168
RT-00592,30.280451,120.007635,30.077648,120.264021,6,33.44,110.6,205.0,DJI FlyCart 30,40.1,10.4,2.9,3.78,0.131,278.1,4.37,0,0,0,医疗物资,4.2,0.436
RT-00593,30.428918,119.953594,30.265710,119.934262,2,18.26,104.9,190.9,Meituan UAV,44.2,23.4,17.3,9.42,0.053,67.0,0.98,4,1,0,普通,32.1,0.880
RT-00594,30.107146,119.946354,30.398346,119.929154,6,32.46,155.6,202.5,DJI FlyCart 30,18.9,10.3,3.0,9.86,0.122,273.2,3.97,3,0,0,紧急,12.6,0.874
RT-00595,30.303022,120.103450,30.354379,119.963821,9,14.58,195.7,231.1,Meituan UAV,44.9,11.5,1.3,2.33,0.287,113.1,4.18,1,0,0,紧急,1.6,0.826
RT-00596,30.038525,119.931631,30.046219,119.992582,12,5.94,80.2,120.0,ZTO UAV,20.4,14.1,1.5,6.28,0.193,38.7,1.15,2,0,0,紧急,37.5,0.426
RT-00597,30.375036,119.952102,30.134312,120.135563,9,32.08,152.3,165.9,SF UAS,27.3,23.1,14.4,5.55,0.119,123.8,3.82,0,0,0,普通,12.6,0.869
RT-00598,30.433195,120.081883,30.059200,120.021797,5,42.03,106.8,161.2,DJI FlyCart 30,42.6,14.3,12.5,1.16,0.237,255.7,9.95,1,0,0,普通,43.2,0.779
RT-00599,30.246556,119.919868,30.419107,120.006108,12,20.92,53.5,102.1,EHang Falcon,17.8,15.2,3.5,7.76,0.124,122.3,2.60,3,0,0,加急,22.0,0.850
RT-00600,30.198296,120.278651,30.019141,119.907490,5,40.93,142.1,186.0,DJI FlyCart 30,17.7,24.7,5.1,5.95,0.212,145.6,8.66,2,0,0,普通,39.5,0.558
RT-00601,30.047948,120.002116,30.214686,119.923278,10,20.05,188.3,205.8,EHang Falcon,25.4,23.2,1.6,4.27,0.129,79.1,2.58,2,0,0,普通,21.5,0.921
RT-00602,30.292138,120.339788,30.237464,120.178230,8,16.68,160.5,242.3,DJI FlyCart 30,20.7,11.3,7.8,3.31,0.208,129.4,3.48,1,0,0,普通,41.4,0.551
RT-00603,30.376850,120.238889,30.131347,120.218071,4,27.40,187.9,204.7,SF UAS,32.9,18.8,2.3,1.44,0.082,129.1,2.25,1,0,0,紧急,7.9,0.383
RT-00604,30.071901,119.962672,30.310679,120.341455,15,45.11,197.1,286.4,ZTO UAV,21.4,15.5,5.7,5.74,0.075,250.4,3.37,2,0,0,紧急,31.1,0.934
RT-00605,30.230507,120.329609,30.165826,120.032555,2,29.47,76.7,144.0,Meituan UAV,17.7,20.9,7.1,1.01,0.217,123.7,6.38,5,1,0,紧急,7.7,0.788
RT-00606,30.005194,120.099362,30.228016,120.273854,5,29.96,161.6,251.1,DJI FlyCart 30,20.8,17.6,14.0,6.81,0.170,150.0,5.10,0,0,0,医疗物资,38.7,0.838
RT-00607,30.342223,120.271666,30.134846,120.312828,6,23.42,166.3,230.6,EHang Falcon,16.7,21.6,11.2,3.10,0.298,94.8,6.98,0,0,0,普通,27.1,0.651
RT-00608,30.289525,120.066650,30.097090,120.330602,3,33.22,58.8,136.0,Meituan UAV,48.5,23.1,20.2,9.56,0.170,127.6,5.65,4,1,0,普通,23.2,0.573
RT-00609,30.221546,120.340221,30.219655,120.130433,2,20.18,176.1,237.5,EHang Falcon,18.3,12.4,28.1,7.18,0.226,143.3,4.57,0,0,0,紧急,12.3,0.524
RT-00610,30.323109,120.215653,30.202549,120.332056,5,17.48,164.5,220.0,DJI FlyCart 30,48.1,14.6,27.6,7.47,0.290,106.7,5.06,1,0,0,加急,28.6,0.451
RT-00611,30.347301,120.318575,30.421924,120.188883,4,14.97,81.9,124.3,SF UAS,49.2,20.4,27.4,5.11,0.114,67.7,1.71,0,0,0,加急,4.2,0.251
RT-00612,30.248835,120.340609,30.013014,120.155662,12,31.72,85.8,108.1,SF UAS,45.9,13.0,11.0,8.28,0.109,213.6,3.45,4,1,0,医疗物资,18.4,0.594
RT-00613,30.022441,120.021230,30.296776,120.243314,9,37.28,190.4,224.9,EHang Falcon,39.0,11.5,15.8,4.75,0.154,281.1,5.74,2,0,0,医疗物资,28.1,0.355
RT-00614,30.294171,120.300496,30.046453,120.107922,5,33.23,124.5,194.9,DJI FlyCart 30,37.9,19.4,27.2,8.18,0.128,150.6,4.26,2,0,0,紧急,36.1,0.565
RT-00615,30.409647,119.986049,30.445381,120.045654,11,6.97,167.5,257.7,EHang Falcon,37.2,11.8,25.0,6.56,0.277,51.8,1.93,3,0,0,紧急,33.4,0.006
RT-00616,30.192833,120.276980,30.205632,120.068158,4,20.14,144.9,223.8,ZTO UAV,29.2,20.8,23.8,3.87,0.157,83.6,3.17,2,0,0,加急,48.1,0.538
RT-00617,30.013322,120.307246,30.131224,119.950228,13,36.81,114.3,177.5,ZTO UAV,48.1,21.0,15.7,4.94,0.229,151.9,8.42,5,1,0,加急,19.6,0.455
RT-00618,30.000116,120.316221,30.431196,120.189993,8,49.50,71.5,150.1,ZTO UAV,27.0,22.7,11.7,7.19,0.078,190.8,3.88,1,0,0,医疗物资,5.9,0.612
RT-00619,30.277869,119.912030,30.234114,119.986419,2,8.65,126.4,221.4,SF UAS,16.1,24.8,22.3,4.69,0.245,30.9,2.12,4,1,0,医疗物资,36.3,0.126
RT-00620,30.444081,120.120357,30.235971,120.035451,5,24.56,71.8,130.2,DJI FlyCart 30,28.6,21.9,20.7,7.90,0.148,99.0,3.64,3,0,0,紧急,12.3,0.062
RT-00621,30.443778,120.121725,30.129829,119.945257,14,38.85,91.2,162.7,ZTO UAV,46.8,21.2,11.0,3.34,0.286,158.7,11.11,2,0,0,普通,39.7,0.680
RT-00622,30.074909,120.177029,30.225046,120.231890,5,17.53,113.8,178.6,DJI FlyCart 30,21.2,24.1,21.9,9.80,0.117,64.6,2.05,5,1,0,紧急,41.4,0.311
RT-00623,30.360027,120.191402,30.006594,120.159702,5,39.46,104.0,177.6,Meituan UAV,17.7,20.3,5.9,8.34,0.124,170.3,4.89,5,1,0,普通,43.3,0.178
RT-00624,30.328749,120.173401,30.285268,120.206965,12,5.82,116.8,199.9,EHang Falcon,18.1,12.1,23.3,2.59,0.085,42.0,0.49,1,0,0,紧急,10.0,0.496
RT-00625,30.130288,119.948803,30.442217,120.091764,13,37.34,173.0,189.3,SF UAS,31.3,24.1,15.4,6.74,0.199,137.1,7.43,3,0,0,普通,32.7,0.733
RT-00626,30.283851,120.345307,30.214552,119.997520,9,34.32,65.1,77.7,ZTO UAV,42.4,24.5,29.6,5.60,0.096,121.2,3.31,2,0,0,普通,29.7,0.105
RT-00627,30.059915,120.348288,30.338036,120.089203,11,39.75,77.0,94.7,EHang Falcon,46.0,20.5,8.1,9.81,0.201,171.0,8.00,5,1,0,普通,4.6,0.617
RT-00628,30.440910,119.981876,30.226113,120.262302,14,36.02,145.1,234.3,ZTO UAV,22.2,19.2,20.6,7.79,0.258,164.0,9.31,5,1,0,医疗物资,21.0,0.414
RT-00629,30.118444,119.989078,30.349622,120.318384,11,40.81,163.4,239.0,ZTO UAV,36.2,15.0,6.2,1.77,0.257,235.0,10.49,0,0,0,普通,2.9,0.821
RT-00630,30.364022,120.000915,30.182852,120.311829,4,36.06,177.7,250.2,EHang Falcon,24.1,11.6,3.8,9.15,0.082,270.0,2.94,3,0,0,医疗物资,13.0,0.631
RT-00631,30.407603,120.102251,30.137721,120.340856,6,37.80,59.2,108.5,SF UAS,37.8,11.8,1.7,4.05,0.079,278.0,2.97,3,0,0,紧急,26.3,0.493
RT-00632,30.120044,120.184670,30.091552,120.311093,10,12.58,91.7,115.4,Meituan UAV,34.3,19.3,11.3,7.61,0.051,58.1,0.64,2,0,0,紧急,31.2,0.486
RT-00633,30.002158,120.100765,30.401900,120.182357,11,45.19,107.0,169.6,Meituan UAV,31.9,11.4,5.0,2.30,0.189,341.1,8.53,3,0,0,加急,34.7,0.409
RT-00634,30.006104,120.307356,30.389617,119.963891,13,53.99,123.2,217.5,SF UAS,34.2,24.9,17.0,9.61,0.120,186.7,6.50,5,1,0,加急,21.5,0.246
RT-00635,30.172244,120.307844,30.033602,120.051208,13,29.14,185.9,222.1,DJI FlyCart 30,49.5,18.2,3.8,5.62,0.174,138.7,5.08,3,0,0,普通,41.4,0.666
RT-00636,30.036830,119.973587,30.339664,120.264877,8,43.84,79.8,152.8,SF UAS,45.7,15.0,19.9,1.80,0.285,250.8,12.49,5,1,0,紧急,45.6,0.737
RT-00637,30.186413,119.921540,30.200345,120.149189,14,21.96,165.0,254.0,DJI FlyCart 30,35.3,20.3,28.3,6.34,0.278,93.7,6.11,5,1,0,紧急,42.6,0.703
RT-00638,30.186224,119.983064,30.396750,120.141404,13,27.94,138.1,189.4,DJI FlyCart 30,16.5,14.6,4.2,9.54,0.220,165.4,6.14,2,0,0,紧急,23.3,0.949
RT-00639,30.240085,119.933886,30.121661,120.072335,12,18.74,119.7,133.9,EHang Falcon,20.1,21.5,1.0,8.54,0.271,79.3,5.07,4,1,0,医疗物资,30.7,0.104
RT-00640,30.149495,119.963704,30.292234,120.329023,3,38.57,180.8,195.4,ZTO UAV,48.5,24.2,13.7,4.70,0.253,137.8,9.76,4,1,0,加急,29.2,0.787
RT-00641,30.393808,119.931161,30.367045,119.969713,14,4.75,169.9,194.9,Meituan UAV,20.1,13.2,9.5,2.35,0.297,35.4,1.41,0,0,0,紧急,10.9,0.679
RT-00642,30.152114,120.137726,30.416484,120.253457,13,31.46,69.5,148.1,SF UAS,34.6,12.8,10.3,9.98,0.279,214.9,8.78,3,0,0,紧急,49.9,0.606
RT-00643,30.408611,120.311833,30.062626,119.990963,6,49.35,160.5,234.1,DJI FlyCart 30,12.4,24.2,16.7,4.53,0.163,178.2,8.04,2,0,0,医疗物资,46.5,0.787
RT-00644,30.393841,120.003484,30.056676,120.100304,2,38.67,192.5,283.4,EHang Falcon,21.0,23.7,28.4,7.96,0.123,141.7,4.77,3,0,0,普通,32.1,0.003
RT-00645,30.136733,120.097119,30.280547,120.221917,4,20.01,171.3,226.2,ZTO UAV,46.2,17.6,22.2,4.86,0.183,98.5,3.65,1,0,0,普通,21.4,0.014
RT-00646,30.264345,120.114012,30.175927,120.038439,8,12.24,175.1,269.8,EHang Falcon,36.7,11.4,8.8,3.31,0.293,95.3,3.59,5,1,0,加急,29.2,0.057
RT-00647,30.297546,120.160444,30.218538,120.159064,5,8.80,131.4,145.1,EHang Falcon,26.8,16.9,24.3,2.55,0.092,45.8,0.81,3,0,0,普通,36.0,0.419
RT-00648,30.164143,120.334869,30.068790,120.250221,11,13.38,153.1,226.9,EHang Falcon,16.5,19.9,22.2,8.10,0.171,60.0,2.29,4,1,0,医疗物资,35.4,0.042
RT-00649,30.068125,120.109815,30.405047,120.039937,5,38.10,140.7,167.5,Meituan UAV,39.9,14.9,16.1,9.47,0.096,222.5,3.66,3,0,0,紧急,11.9,0.664
RT-00650,30.172715,120.097861,30.255615,119.995229,12,13.51,197.7,217.5,SF UAS,36.5,25.0,21.3,5.33,0.063,49.8,0.85,2,0,0,加急,24.8,0.041
RT-00651,30.097416,120.068842,30.214831,120.312242,6,26.83,60.4,107.4,SF UAS,44.5,10.3,17.8,9.57,0.220,226.3,5.91,2,0,0,普通,35.6,0.507
RT-00652,30.028293,120.086592,30.072518,120.061592,8,5.48,106.1,117.4,Meituan UAV,36.8,15.4,16.4,3.56,0.232,31.5,1.27,5,1,0,医疗物资,22.6,0.736
RT-00653,30.328472,119.989555,30.260676,120.077218,2,11.31,85.1,168.6,SF UAS,44.5,14.6,18.1,7.06,0.193,68.4,2.19,0,0,0,加急,19.9,0.029
RT-00654,30.144504,120.082149,30.435417,120.231762,12,35.43,129.0,205.9,ZTO UAV,14.6,17.8,9.7,6.50,0.164,171.3,5.82,2,0,0,紧急,14.9,0.067
RT-00655,30.154631,120.343045,30.338844,120.016638,12,37.49,151.5,204.8,SF UAS,33.7,18.1,3.3,7.04,0.248,177.6,9.29,0,0,0,普通,0.4,0.859
RT-00656,30.250393,119.959481,30.057013,120.259070,7,35.99,193.8,276.9,Meituan UAV,47.4,12.5,26.0,9.40,0.266,251.4,9.58,1,0,0,医疗物资,44.3,0.033
RT-00657,30.113543,120.194845,30.193390,119.933188,2,26.71,194.0,211.7,EHang Falcon,26.1,14.5,22.1,1.06,0.110,159.3,2.94,1,0,0,普通,11.3,0.578
RT-00658,30.082812,119.902704,30.436119,120.144476,2,45.69,94.6,166.9,Meituan UAV,39.8,24.2,14.9,7.93,0.144,166.3,6.59,5,1,0,紧急,18.6,0.678
RT-00659,30.195022,120.074310,30.199375,120.015329,10,5.70,156.0,203.1,SF UAS,29.1,24.4,21.6,8.90,0.122,24.2,0.69,3,0,1,医疗物资,24.8,0.490
RT-00660,30.200845,119.996934,30.385337,119.972525,8,20.67,113.9,173.0,ZTO UAV,18.6,19.1,4.6,6.59,0.177,94.7,3.65,1,0,0,加急,45.6,0.905
RT-00661,30.270579,120.178621,30.194374,120.106836,8,10.94,119.4,127.2,ZTO UAV,21.9,19.6,27.1,6.77,0.226,48.5,2.47,3,0,0,加急,49.4,0.470
RT-00662,30.331623,120.091836,30.413653,120.139822,7,10.23,146.9,162.7,DJI FlyCart 30,44.2,11.2,8.0,1.09,0.144,81.2,1.48,3,0,0,加急,0.4,0.700
RT-00663,30.177661,120.196206,30.443677,120.008805,11,34.66,65.1,140.2,DJI FlyCart 30,23.6,23.0,4.7,6.11,0.209,131.7,7.24,3,0,0,普通,41.3,0.346
RT-00664,30.173046,120.061326,30.349486,120.273480,4,28.32,51.4,82.9,DJI FlyCart 30,46.4,11.4,7.7,9.69,0.194,215.0,5.48,1,0,0,普通,17.5,0.883
RT-00665,30.315755,120.020982,30.012037,119.974783,9,34.10,104.6,109.3,Meituan UAV,32.1,18.0,21.3,3.93,0.204,167.2,6.95,2,0,0,紧急,26.9,0.158
RT-00666,30.157532,120.206994,30.391008,120.294222,14,27.31,150.8,218.0,SF UAS,12.9,10.1,3.3,5.71,0.140,235.2,3.82,4,1,0,普通,14.2,0.989
RT-00667,30.043053,120.085710,30.363044,120.101393,10,35.65,114.6,174.6,EHang Falcon,24.2,24.6,4.5,8.14,0.202,124.8,7.21,4,1,0,普通,26.6,0.442
RT-00668,30.422071,120.059781,30.191585,119.946533,10,27.87,150.9,223.2,SF UAS,46.9,20.2,21.2,1.10,0.294,123.1,8.20,4,1,0,紧急,33.6,0.319
RT-00669,30.154726,120.212422,30.337169,119.992315,6,29.33,89.9,166.9,SF UAS,26.8,11.7,9.5,3.17,0.241,217.2,7.08,0,0,0,加急,1.5,0.779
RT-00670,30.177157,120.246256,30.267169,119.910374,10,33.83,140.7,220.9,DJI FlyCart 30,35.1,20.5,28.0,1.41,0.178,142.6,6.01,3,0,0,医疗物资,12.3,0.220
RT-00671,30.367999,120.240733,30.241826,120.048992,10,23.17,70.5,121.2,ZTO UAV,33.5,12.2,24.4,5.77,0.131,164.4,3.03,5,1,0,紧急,36.8,0.779
RT-00672,30.350385,120.271071,30.042571,120.287080,15,34.30,110.2,152.9,EHang Falcon,30.0,21.7,22.5,3.87,0.174,138.3,5.97,3,0,0,加急,1.0,0.225
RT-00673,30.308523,120.037965,30.301161,120.288955,2,24.14,99.9,194.6,ZTO UAV,27.0,19.9,3.5,4.87,0.296,104.2,7.16,0,0,0,加急,37.8,0.862
RT-00674,30.053718,120.330182,30.348594,119.963885,15,48.16,146.4,242.7,EHang Falcon,34.1,18.5,18.8,3.34,0.146,224.7,7.02,3,0,0,加急,6.8,0.946
RT-00675,30.140445,120.094447,30.020867,120.197139,9,16.58,134.4,222.9,ZTO UAV,29.2,14.5,23.4,9.75,0.258,102.8,4.27,3,0,0,普通,18.5,0.919
RT-00676,30.067306,119.950494,30.371154,120.311637,3,48.49,170.1,215.8,DJI FlyCart 30,19.9,20.5,3.2,4.75,0.278,206.1,13.50,2,0,0,加急,40.6,0.485
RT-00677,30.309342,119.901439,30.416695,120.316636,7,41.63,97.1,104.9,ZTO UAV,49.1,20.3,16.8,1.92,0.263,177.7,10.96,1,0,0,加急,2.5,0.953
RT-00678,30.215395,120.159246,30.225345,120.197483,10,3.84,191.2,213.6,Meituan UAV,38.4,11.4,15.2,4.24,0.153,33.2,0.59,5,1,0,紧急,40.6,0.175
RT-00679,30.424563,119.971370,30.425313,120.204587,4,22.39,182.3,220.8,EHang Falcon,37.5,14.6,14.1,4.02,0.114,135.8,2.55,0,0,0,加急,3.2,0.078
RT-00680,30.140039,120.164057,30.229301,119.956213,12,22.33,154.1,191.3,SF UAS,19.5,21.3,26.5,7.34,0.197,94.2,4.40,0,0,0,医疗物资,39.4,0.748
RT-00681,30.436509,120.306929,30.123634,119.995701,7,45.92,142.8,183.5,Meituan UAV,27.5,13.9,1.8,2.95,0.246,285.2,11.28,1,0,0,普通,25.4,0.545
RT-00682,30.241850,120.314761,30.125459,120.196986,2,17.21,197.8,258.3,SF UAS,24.8,21.6,12.1,4.15,0.080,69.5,1.37,4,1,0,加急,13.4,0.403
RT-00683,30.101722,120.285676,30.123132,120.220905,15,6.68,132.1,208.3,EHang Falcon,28.9,13.8,18.4,9.08,0.062,44.0,0.42,2,0,0,普通,48.3,0.364
RT-00684,30.285154,120.059701,30.099238,119.965328,8,22.60,163.0,187.3,Meituan UAV,35.8,13.7,20.7,4.87,0.076,145.0,1.72,0,0,0,普通,1.2,0.961
RT-00685,30.144575,120.079756,30.082112,119.909751,5,17.79,125.5,136.2,SF UAS,40.6,20.5,10.7,2.95,0.066,76.9,1.17,0,0,0,加急,7.8,0.553
RT-00686,30.046218,119.921308,30.295045,120.067151,15,31.05,83.7,88.4,EHang Falcon,22.3,17.1,2.1,3.19,0.300,159.0,9.31,2,0,0,医疗物资,41.7,0.924
RT-00687,30.264062,119.957687,30.000326,119.968552,10,29.38,84.9,172.7,Meituan UAV,45.6,11.5,20.4,7.34,0.062,223.5,1.81,4,1,0,普通,1.2,0.197
RT-00688,30.155609,120.248420,30.021838,120.298582,4,15.66,154.2,202.6,ZTO UAV,43.0,17.0,5.4,7.40,0.179,81.1,2.80,5,1,0,医疗物资,28.9,0.114
RT-00689,30.078471,120.260493,30.058133,120.074657,5,18.05,190.4,196.0,EHang Falcon,46.2,13.5,3.9,1.52,0.080,118.6,1.45,4,1,0,紧急,27.9,0.810
RT-00690,30.318515,120.234995,30.280940,120.105443,2,13.14,155.3,164.1,SF UAS,39.9,19.2,5.1,9.21,0.136,63.2,1.79,1,0,0,普通,45.9,0.129
RT-00691,30.140071,119.919084,30.035577,120.341824,13,42.35,92.5,130.7,SF UAS,25.3,13.2,11.8,4.75,0.090,278.0,3.83,4,1,0,紧急,40.4,0.036
RT-00692,30.333984,120.303555,30.283610,120.305608,7,5.61,122.3,167.9,ZTO UAV,29.5,11.9,27.8,8.40,0.151,41.1,0.85,5,1,0,加急,26.4,0.402
RT-00693,30.182355,120.251621,30.194131,120.052013,11,19.25,163.2,186.6,ZTO UAV,49.7,14.7,24.7,7.61,0.232,114.9,4.47,5,1,0,普通,4.7,0.278
RT-00694,30.311829,119.900573,30.196913,120.339712,5,44.12,187.9,233.8,DJI FlyCart 30,23.9,21.1,17.2,5.79,0.253,182.7,11.18,5,1,0,紧急,39.3,0.244
RT-00695,30.343696,120.126886,30.134848,120.095392,15,23.45,51.2,149.1,ZTO UAV,20.4,22.4,20.6,2.01,0.080,91.8,1.88,0,0,0,医疗物资,8.6,0.356
RT-00696,30.447206,120.247888,30.196675,120.291618,9,28.20,199.2,203.3,EHang Falcon,22.0,20.0,8.9,2.55,0.281,121.1,7.92,4,1,0,医疗物资,42.0,0.328
RT-00697,30.059386,119.911829,30.132478,120.151929,10,24.51,84.1,150.5,EHang Falcon,43.5,17.0,23.2,7.30,0.212,127.8,5.21,4,1,0,紧急,14.1,0.181
RT-00698,30.404009,120.160451,30.315273,120.177528,4,10.01,129.4,201.7,Meituan UAV,41.5,17.7,14.7,9.83,0.215,49.9,2.15,3,0,0,紧急,26.7,0.515
RT-00699,30.128844,120.143351,30.161659,119.965530,7,17.50,86.7,107.9,DJI FlyCart 30,10.2,24.9,24.7,8.17,0.076,61.0,1.33,2,0,0,普通,39.0,0.117
RT-00700,30.425012,119.902443,30.303531,120.305650,14,41.02,98.7,122.4,EHang Falcon,18.2,20.5,27.7,9.47,0.117,173.0,4.80,5,1,0,医疗物资,9.4,0.915
RT-00701,30.277717,119.966416,30.013234,120.277691,13,42.01,74.8,133.3,Meituan UAV,22.2,23.3,10.1,1.16,0.141,156.3,5.94,5,1,0,紧急,10.6,0.984
RT-00702,30.220531,119.963526,30.406759,120.349795,2,42.52,196.1,263.1,SF UAS,12.1,18.4,4.1,9.42,0.176,198.7,7.49,4,1,0,医疗物资,31.1,0.692
RT-00703,30.040959,120.277390,30.175852,120.066091,4,25.29,100.9,135.3,ZTO UAV,49.0,18.7,14.5,1.01,0.074,119.8,1.87,0,0,0,紧急,27.4,0.554
RT-00704,30.221603,120.192154,30.242327,120.239242,5,5.08,170.8,173.4,Meituan UAV,45.2,15.5,22.4,2.28,0.175,30.3,0.89,1,0,0,加急,27.3,0.931
RT-00705,30.403290,120.286067,30.324553,120.014958,3,27.48,170.0,182.7,DJI FlyCart 30,15.9,23.8,19.6,8.92,0.175,104.1,4.81,2,0,0,普通,41.3,0.093
RT-00706,30.272866,120.346555,30.029719,120.079965,7,37.30,155.0,231.0,DJI FlyCart 30,24.9,23.5,13.2,8.26,0.260,137.7,9.68,2,0,0,加急,49.5,0.444
RT-00707,30.200568,120.052905,30.177425,119.949082,15,10.32,80.9,146.4,EHang Falcon,47.8,24.2,13.8,4.33,0.056,41.0,0.57,3,0,0,加急,43.2,0.086
RT-00708,30.443159,120.134352,30.197315,120.033360,3,29.04,128.7,162.3,DJI FlyCart 30,24.6,20.7,1.2,1.20,0.253,125.0,7.36,0,0,0,加急,49.8,0.017
RT-00709,30.287745,120.072299,30.291008,120.283770,2,20.33,78.7,91.1,EHang Falcon,13.5,13.8,7.7,3.17,0.245,129.3,4.97,3,0,0,普通,13.9,0.283
RT-00710,30.097595,120.246634,30.291717,120.268847,15,21.72,123.8,201.9,DJI FlyCart 30,47.0,16.6,25.1,6.07,0.266,115.4,5.77,1,0,0,紧急,40.1,0.911
RT-00711,30.307635,119.995088,30.367766,120.056041,4,8.89,53.7,143.5,EHang Falcon,36.9,24.5,3.9,8.11,0.177,33.4,1.57,4,1,0,医疗物资,34.0,0.138
RT-00712,30.229386,120.011481,30.349171,119.919602,13,15.99,137.6,191.9,Meituan UAV,33.2,14.8,22.6,2.40,0.164,96.8,2.62,3,0,0,普通,16.8,0.110
RT-00713,30.072889,119.940815,30.086394,120.062134,12,11.78,169.4,190.4,Meituan UAV,45.7,17.7,8.7,6.14,0.095,61.0,1.11,5,1,0,普通,3.0,0.708
RT-00714,30.225626,120.274924,30.067224,120.311132,4,17.97,178.2,182.4,EHang Falcon,36.6,17.1,28.1,9.42,0.271,92.2,4.87,5,1,0,加急,29.8,0.841
RT-00715,30.209664,120.084852,30.422879,120.241981,4,28.13,154.8,222.2,DJI FlyCart 30,25.2,24.6,27.4,7.59,0.084,99.0,2.35,2,0,0,加急,44.3,0.889
RT-00716,30.394444,119.975539,30.078958,120.248757,15,43.86,90.9,149.1,EHang Falcon,13.6,13.6,6.3,2.63,0.219,278.8,9.61,4,1,0,普通,12.8,0.484
RT-00717,30.149662,120.140452,30.144799,120.249139,12,10.48,184.0,222.8,SF UAS,38.8,11.6,16.5,6.63,0.103,78.2,1.08,4,1,0,加急,34.6,0.603
RT-00718,30.140201,120.175518,30.374397,120.108472,11,26.86,129.9,184.7,ZTO UAV,48.6,11.2,24.0,5.27,0.278,208.8,7.47,0,0,0,加急,1.5,0.820
RT-00719,30.084062,119.942915,30.142246,120.179505,11,23.69,109.5,187.6,Meituan UAV,30.4,19.3,5.7,6.15,0.128,105.5,3.04,1,0,0,普通,36.5,0.018
RT-00720,30.326198,120.349674,30.203609,120.196330,4,20.09,114.4,171.1,ZTO UAV,24.7,23.9,10.1,8.43,0.163,76.7,3.27,0,0,0,加急,27.3,0.932
RT-00721,30.136877,120.296712,30.257701,120.260320,8,13.90,190.9,260.3,ZTO UAV,43.3,15.2,18.7,1.21,0.159,81.1,2.21,2,0,0,紧急,2.8,0.643
RT-00722,30.319895,119.900505,30.330931,120.038150,5,13.28,150.8,166.0,Meituan UAV,29.9,14.7,29.9,5.53,0.221,82.0,2.94,5,1,0,紧急,25.7,0.595
RT-00723,30.291796,120.277837,30.027227,120.266632,2,29.47,177.0,218.8,DJI FlyCart 30,39.1,11.2,8.6,2.93,0.287,227.7,8.47,4,1,0,普通,19.7,0.948
RT-00724,30.263067,120.262471,30.063375,120.000599,7,33.61,101.1,183.8,SF UAS,30.4,21.5,25.6,7.87,0.077,137.5,2.58,3,0,0,加急,5.2,0.870
RT-00725,30.306979,120.167032,30.061703,120.349845,7,32.48,161.1,238.9,SF UAS,18.8,17.9,14.0,1.60,0.058,156.2,1.89,0,0,0,加急,21.3,0.221
RT-00726,30.006929,120.203416,30.217735,120.078559,9,26.37,108.5,116.1,Meituan UAV,33.4,15.5,7.9,9.95,0.267,146.5,7.05,1,0,0,普通,21.5,0.102
RT-00727,30.175459,119.999279,30.104654,119.923769,13,10.72,180.5,214.6,EHang Falcon,36.7,16.7,29.6,5.50,0.280,57.1,3.00,3,0,0,医疗物资,43.2,0.746
RT-00728,30.007753,120.063277,30.168255,120.213664,5,23.00,144.8,207.1,DJI FlyCart 30,11.4,14.3,15.3,3.48,0.180,142.7,4.14,2,0,0,普通,33.5,0.094
RT-00729,30.015436,120.237537,30.270787,120.197301,10,28.69,167.0,233.4,Meituan UAV,30.8,15.9,18.4,5.50,0.117,157.6,3.35,5,1,0,紧急,10.4,0.859
RT-00730,30.098418,120.024555,30.225293,119.935064,2,16.54,104.5,132.8,SF UAS,24.4,15.0,3.6,8.63,0.115,96.0,1.90,2,0,0,普通,44.1,0.768
RT-00731,30.069687,120.078413,30.162433,120.207619,13,16.17,182.7,220.0,EHang Falcon,43.5,16.8,29.3,7.55,0.190,86.7,3.08,4,1,0,普通,9.4,0.517
RT-00732,30.248865,120.315233,30.330878,119.960730,10,35.28,179.6,273.0,SF UAS,24.9,16.8,3.7,9.50,0.093,182.0,3.28,0,0,0,普通,17.9,0.309
